"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.994198500E0,-2.847970894E-3,4.697275270E-2,1.573368788E-2,4.961954624E-2
6.004184500E0,4.942039261E-4,2.090259911E-2,-1.333165169E-4,2.090886559E-2
6.014170500E0,1.763862851E-3,-1.825368708E-2,-5.417094469E-2,5.719090446E-2
6.024157500E0,3.347276287E-2,-2.583906524E-2,-1.764631212E-2,4.582003359E-2
6.034143500E0,4.322773898E-2,2.133979268E-2,4.761797011E-2,6.776057295E-2
6.044130500E0,2.298703099E-2,2.281086534E-2,-4.773082137E-3,3.273410277E-2
6.054116500E0,1.425455474E-2,1.763172149E-2,-3.471141100E-2,4.146024586E-2
6.064103500E0,-2.626781689E-2,-1.748823630E-2,-3.156736314E-2,4.463558030E-2
6.074089500E0,-3.989982817E-2,-5.362997674E-2,4.567201674E-2,8.095741971E-2
6.084075500E0,1.014039670E-2,-4.042591770E-2,2.291874647E-2,4.756418197E-2
6.094062500E0,1.469934969E-2,-2.029912077E-2,5.180808485E-2,5.755174055E-2
6.104048500E0,2.282884781E-2,-1.257573461E-2,3.414423108E-2,4.295502194E-2
6.114035500E0,1.312518787E-2,-2.538507919E-2,-9.116978645E-3,2.999653483E-2
6.124021500E0,3.529297141E-4,1.320713797E-2,-3.142059803E-2,3.408529057E-2
6.134006833E0,-3.873979084E-3,-9.086139151E-3,1.061269641E-3,9.934381302E-3
6.143993833E0,9.329113802E-3,2.588632262E-2,8.009691417E-2,8.469149735E-2
6.153979833E0,2.310339515E-2,-1.247139836E-2,6.299205422E-3,2.699967839E-2
6.163966833E0,-4.861644614E-2,1.642806758E-2,-1.660316885E-2,5.393612384E-2
6.173952833E0,1.215034282E-2,3.027702426E-2,-2.139379263E-2,3.901311820E-2
6.183938833E0,-2.456077253E-3,4.836036093E-2,-8.521147370E-3,4.916672429E-2
6.193925833E0,7.190882969E-3,2.459951491E-2,-1.480924308E-2,2.959997656E-2
6.203911833E0,-1.823493716E-2,2.565897556E-2,-4.684204459E-2,5.643645189E-2
6.213898833E0,-2.232389963E-2,2.012986215E-2,-7.573313713E-2,8.148052469E-2
6.223884833E0,1.128979941E-2,3.086808183E-2,-5.088480949E-2,6.057690884E-2
6.233871833E0,-2.402390221E-2,3.341660905E-2,-5.447733879E-2,6.827589677E-2
6.243857833E0,-9.501497028E-4,3.720105949E-2,-4.339978874E-2,5.716960096E-2
6.253843833E0,-3.867617039E-2,-1.271673474E-3,-5.297928214E-2,6.560691767E-2
6.263830833E0,-3.461646912E-2,-1.033409942E-2,-4.010546744E-2,5.397723653E-2
6.273816833E0,-1.725643531E-2,-2.635700064E-2,-2.603414297E-2,4.086872450E-2
6.283803833E0,-2.961518797E-3,-1.013944196E-2,-1.809947133E-2,2.095637706E-2
6.293789833E0,-7.654859531E-3,3.168888930E-2,1.361231804E-3,3.262875314E-2
6.303775833E0,-5.375904946E-3,2.591797524E-2,-3.651001453E-2,4.509570884E-2
6.313762833E0,-2.665261393E-3,2.688056398E-3,-4.848511219E-2,4.863265744E-2
6.323748833E0,-6.226745630E-3,-3.624890438E-2,-6.764468372E-2,7.699713414E-2
6.333735833E0,1.436699715E-3,-4.013677288E-2,-6.272892952E-3,4.064940134E-2
6.343721833E0,1.072381635E-2,-2.076674270E-2,7.276333630E-2,7.642487127E-2
6.353708833E0,-5.961441924E-3,-4.049475496E-3,9.594696164E-3,1.199980150E-2
6.363694833E0,2.888845672E-2,2.914227613E-2,5.402827263E-3,4.138847343E-2
6.373680833E0,1.839673372E-2,6.903506024E-4,-1.330826283E-2,2.271621128E-2
6.383667833E0,4.466472878E-2,-2.681754196E-2,3.309524059E-2,6.172044640E-2
6.393653833E0,3.251723876E-2,-2.805848101E-2,4.327465832E-2,6.097003547E-2
6.403640833E0,5.043609508E-2,1.130133396E-2,3.174862683E-2,6.065884224E-2
6.413626833E0,1.926011166E-3,-4.474399053E-4,-3.366534412E-2,3.372336158E-2
6.423612833E0,1.629522843E-2,2.094472647E-2,-8.605698109E-2,9.005564963E-2
6.433599833E0,-2.445797574E-2,-2.185113626E-2,-1.300888538E-2,3.528308138E-2
6.443585833E0,-3.281013630E-2,-5.380535210E-2,5.644609630E-2,8.460308946E-2
6.453572833E0,1.207363466E-2,-2.581820256E-2,6.797212780E-2,7.370591831E-2
6.463558833E0,-1.557093657E-2,3.567194408E-3,-2.381570935E-3,1.615087681E-2
6.473545833E0,2.702473439E-3,1.078992643E-2,-5.866336048E-2,5.970859015E-2
6.483531833E0,-1.190780214E-2,1.426263349E-2,-1.366517687E-1,1.379091163E-1
6.493517833E0,-2.294349892E-2,1.845307713E-2,-6.644892812E-2,7.267998518E-2
6.503504833E0,6.682051867E-3,2.395718456E-3,3.878341198E-2,3.942768480E-2
6.513490833E0,5.081582149E-3,6.682741656E-3,7.947535515E-3,1.156048589E-2
6.523477833E0,-1.902487315E-2,-2.908656313E-3,-7.048818469E-2,7.306839440E-2
6.533463833E0,-2.184080085E-2,3.678882165E-2,-1.121022338E-1,1.199889528E-1
6.543449833E0,1.294564638E-2,4.068195722E-2,-8.321231067E-2,9.352486328E-2
6.553436833E0,-2.162393767E-2,1.381715331E-2,-2.348592639E-2,3.478645058E-2
6.563422833E0,3.239913414E-2,2.349648792E-2,1.288901746E-2,4.204658855E-2
6.573409833E0,-2.635605960E-2,-2.450773646E-3,-1.121028185E-2,2.874575774E-2
6.583395833E0,3.005463364E-2,3.957254855E-2,-7.871989489E-2,9.309183344E-2
6.593382833E0,-9.230476299E-3,2.130240704E-2,-5.761495471E-2,6.211664225E-2
6.603368833E0,3.924084697E-3,3.389906372E-2,6.528006971E-2,7.366160780E-2
6.613354833E0,-1.671929318E-2,-3.740993757E-3,5.225773573E-2,5.499455193E-2
6.623341833E0,-4.389791669E-2,5.867630658E-3,6.302713752E-3,4.473455465E-2
6.633327833E0,-2.348721232E-2,6.542824181E-3,7.349950075E-3,2.546525981E-2
6.643314833E0,-1.214881478E-2,-7.899962934E-3,5.300500989E-2,5.495028834E-2
6.653300833E0,1.483472187E-2,1.183713078E-2,7.499054074E-3,2.040643158E-2
6.663286833E0,-2.798494313E-2,5.622815047E-3,-4.159826159E-2,5.044986084E-2
6.673273833E0,2.388631677E-2,4.643766395E-2,-8.666743040E-3,5.293510363E-2
6.683259833E0,-2.119804566E-2,6.041233577E-3,-6.495028675E-2,6.858858062E-2
6.693246833E0,-1.531897868E-2,-1.312616774E-2,-6.465149403E-2,6.772579322E-2
6.703232833E0,-5.020398803E-3,-1.709772909E-2,-2.902499378E-2,3.405858200E-2
6.713219833E0,-2.619868042E-2,3.634492205E-3,5.703374147E-3,2.705751035E-2
6.723205833E0,-8.683476127E-3,9.566355441E-3,2.546228528E-2,2.855251102E-2
6.733191833E0,6.008352125E-3,4.384576227E-2,-3.261693835E-2,5.497650254E-2
6.743178833E0,1.824104932E-2,1.234659228E-2,-2.752752185E-2,3.525533549E-2
6.753164833E0,3.222656362E-2,-1.719956657E-2,5.614905775E-2,6.698576848E-2
6.763151833E0,2.936690058E-2,-1.062470604E-2,2.471442640E-2,3.982589736E-2
6.773137833E0,2.536083380E-2,1.269216729E-2,-3.096860826E-2,4.199187659E-2
6.783123833E0,3.369882856E-2,1.609091621E-2,7.501977682E-3,3.808947755E-2
6.793110833E0,1.485368192E-2,2.548053499E-2,2.621365249E-2,3.945941088E-2
6.803096833E0,-4.216336758E-2,-1.403953937E-2,3.220120132E-2,5.487964648E-2
6.813083833E0,-4.677263175E-3,-5.326516530E-2,-9.710471034E-3,5.434471339E-2
6.823069833E0,8.409881252E-3,-3.937438732E-2,-2.108681381E-2,4.545021668E-2
6.833056833E0,8.543752797E-3,-2.561987231E-2,-1.315272689E-2,3.003943731E-2
6.843042833E0,2.303258445E-2,-6.359408903E-3,-7.093257308E-2,7.484899433E-2
6.853028833E0,-9.703566295E-3,4.426848855E-2,-5.386864364E-2,7.039665507E-2
6.863015833E0,3.947711103E-2,3.675628281E-3,-3.665385604E-2,5.399497848E-2
6.873001833E0,-1.448704780E-2,-6.007648632E-4,-7.063378036E-2,7.210663215E-2
6.882988833E0,2.265170916E-2,-2.793569405E-2,-1.122478294E-1,1.178689024E-1
6.892974833E0,-2.921472679E-2,-2.502119509E-3,-3.096685410E-2,4.264630014E-2
6.902961833E0,-1.653321468E-2,5.415985782E-2,-2.108798325E-2,6.042632228E-2
6.912947833E0,2.851734582E-2,6.810980232E-2,-1.150732040E-2,7.473019876E-2
6.922933833E0,-1.162952721E-2,2.365959326E-2,-4.578720689E-2,5.283455849E-2
6.932920833E0,4.056493068E-2,1.783146786E-2,-2.198611557E-2,4.946578742E-2
6.942906833E0,-2.399676976E-2,2.648688192E-3,-1.779483140E-2,2.999194112E-2
6.952893833E0,3.705323686E-2,6.570535415E-2,2.741291642E-2,8.025960324E-2
6.962879833E0,2.054229642E-3,4.920176613E-2,2.905949235E-2,5.717943463E-2
6.972866833E0,2.489956843E-3,2.196457681E-2,-6.105311751E-2,6.493170010E-2
6.982852833E0,-3.840279479E-2,-1.905249439E-2,-2.707319319E-2,5.070236661E-2
6.992838833E0,-4.994678820E-2,-1.209943322E-2,2.277373552E-2,5.621139533E-2
7.002825833E0,-1.015522944E-2,4.351077620E-3,1.063012111E-1,1.068737949E-1
7.012811833E0,-1.052254651E-2,1.355761916E-2,1.028583705E-1,1.042802830E-1
7.022798833E0,-2.823481110E-2,2.210358066E-2,-3.500552595E-2,5.011147257E-2
7.032784833E0,-1.322694770E-2,5.924097402E-4,-8.365611434E-2,8.469739406E-2
7.042770833E0,1.220359131E-2,1.143689343E-2,-3.276136458E-2,3.678365373E-2
7.052757833E0,1.569623372E-3,-1.170723123E-2,1.843217790E-2,2.189219410E-2
7.062743833E0,-1.611854430E-2,6.358239460E-3,6.768035173E-2,6.986318552E-2
7.072730833E0,-9.077841130E-3,4.022030127E-3,1.798428118E-2,2.054308389E-2
7.082716833E0,-4.095096569E-2,1.262992186E-2,-4.892599225E-2,6.504036619E-2
7.092703833E0,-1.396934080E-3,2.704125735E-2,-7.542089581E-2,8.013421585E-2
7.102689833E0,2.087613589E-3,1.680635045E-2,-7.911282778E-3,1.869224281E-2
7.112675833E0,2.786704636E-2,8.756854115E-3,2.117861509E-3,2.928720035E-2
7.122662833E0,2.230921307E-2,2.236556789E-2,-4.144097149E-2,5.210828853E-2
7.132649458E0,3.392529854E-2,2.043628366E-2,-1.417329991E-1,1.471625312E-1
7.142636458E0,3.154474173E-2,-1.490945888E-2,-1.510119456E-1,1.549902268E-1
7.152622458E0,7.835271258E-3,4.497829028E-3,-4.787641704E-2,4.872138391E-2
7.162609458E0,-2.045014795E-2,1.284949394E-2,3.160946310E-2,3.978034946E-2
7.172595458E0,-2.238764113E-2,-6.377580953E-3,-1.060334086E-2,2.557950062E-2
7.182581458E0,-7.537579460E-3,-1.898832577E-2,-4.188828349E-2,4.660471986E-2
7.192568458E0,4.241143113E-3,-3.616535772E-2,-1.239902079E-2,3.846629837E-2
7.202554458E0,1.311566102E-2,-3.170441640E-2,7.360475063E-3,3.509084177E-2
7.212541458E0,2.761954012E-2,5.173228118E-3,2.906475484E-2,4.042723413E-2
7.222527458E0,7.800021227E-3,5.357182893E-2,8.408296108E-3,5.478577031E-2
7.232514458E0,-7.851051888E-3,1.969984512E-2,1.723934591E-2,2.732979987E-2
7.242500458E0,6.166649500E-3,-6.584225208E-3,1.170144796E-2,1.477509635E-2
7.252486458E0,1.624608898E-2,-4.703328509E-2,-1.149913430E-2,5.107147348E-2
7.262473458E0,-3.434928106E-2,1.246754285E-3,2.786899924E-2,4.425052117E-2
7.272459458E0,-3.067401366E-3,3.684004874E-2,3.190942526E-2,4.883451201E-2
7.282446458E0,-3.278058730E-3,5.424749753E-2,7.741713524E-4,5.435196408E-2
7.292432458E0,-5.467009591E-4,2.091024160E-2,-2.137917459E-2,2.990996810E-2
7.302418458E0,1.560837702E-2,3.544285200E-3,-4.532878518E-2,4.807163568E-2
7.312405458E0,-1.864687350E-2,7.850818913E-3,-4.862252176E-2,5.266394280E-2
7.322391458E0,3.009008238E-2,2.814168963E-3,-1.569041848E-2,3.405175233E-2
7.332378458E0,-6.384257285E-3,3.127798992E-2,-3.065987527E-2,4.426171423E-2
7.342364458E0,1.566311701E-2,2.728642927E-2,-4.622750223E-2,5.591837282E-2
7.352351458E0,-2.494284011E-2,-7.922301125E-3,-5.101695657E-2,5.733792798E-2
7.362337458E0,-2.710361927E-2,-3.013117278E-2,2.721294165E-3,4.061895115E-2
7.372323458E0,-1.705357804E-2,-2.596962260E-2,9.373203635E-2,9.874685038E-2
7.382310458E0,-2.399699588E-3,1.571929825E-2,9.457286596E-3,1.850122064E-2
7.392296458E0,-1.793803793E-2,1.394281820E-2,-8.873909891E-2,9.160132673E-2
7.402283458E0,-3.599214766E-3,5.039945862E-2,-6.059820414E-2,7.889995007E-2
7.412269458E0,2.235380266E-2,-3.753371125E-2,3.804607809E-2,5.793078655E-2
7.422256458E0,3.167365913E-3,-2.873380244E-2,5.166833639E-2,5.920541018E-2
7.432242458E0,-2.084948081E-2,2.011880726E-2,1.822577119E-3,2.903082918E-2
7.442228458E0,-3.609526422E-2,2.778318222E-2,-4.113925517E-2,6.137761505E-2
7.452215458E0,-4.839336572E-2,5.158540643E-2,-3.230762064E-2,7.776087933E-2
7.462201458E0,-1.001487114E-2,4.191073132E-2,2.562132955E-2,5.013242036E-2
7.472188458E0,1.564670598E-2,1.281152815E-2,2.801634908E-2,3.455243084E-2
7.482174458E0,2.067452115E-3,1.957998633E-2,-6.412056684E-3,2.070663406E-2
7.492161458E0,-1.682721314E-3,1.728483085E-2,-9.787186503E-2,9.940069866E-2
7.502147458E0,1.857947520E-2,2.219165434E-2,-1.016152525E-1,1.056566418E-1
7.512133458E0,2.099317156E-2,-1.020127627E-2,-4.473295391E-2,5.045608442E-2
7.522120458E0,1.932214696E-2,-7.878986048E-4,1.634062886E-2,2.531762823E-2
7.532106458E0,-1.884456877E-2,2.013710265E-2,-4.817462504E-2,5.551049606E-2
7.542093458E0,-2.607233488E-2,-4.520981718E-2,-6.868256450E-2,8.626116671E-2
7.552079458E0,9.463796192E-3,-2.890576083E-2,-5.536026835E-2,6.316538419E-2
7.562065458E0,-2.837199226E-3,-3.943712612E-2,-4.907334208E-2,6.302007235E-2
7.572052458E0,3.391921606E-2,-1.490701036E-2,2.120200396E-3,3.711101488E-2
7.582038458E0,2.512211437E-2,2.530009357E-2,-7.227509379E-2,8.059097064E-2
7.592025458E0,-1.639842037E-2,3.331854941E-2,-5.820552349E-2,6.904286270E-2
7.602011458E0,1.929702221E-2,7.549732989E-3,-2.706968486E-2,3.409019467E-2
7.611998458E0,2.363231692E-2,-3.373072787E-2,-3.874540508E-2,5.654604159E-2
7.621984458E0,8.212663347E-3,-2.530854919E-2,3.505054951E-2,4.400581237E-2
7.631970458E0,-2.235138154E-2,1.127111116E-2,7.956306338E-3,2.626642371E-2
7.641957458E0,1.476493444E-2,5.330947624E-2,6.034677386E-2,8.186352461E-2
7.651943458E0,-1.530401574E-2,4.778264689E-2,3.115747333E-2,5.906083631E-2
7.661930458E0,7.310851389E-3,2.071921580E-2,4.148599505E-2,4.694488510E-2
7.671916458E0,-7.254396065E-3,-4.011354391E-3,6.947778583E-2,6.997056488E-2
7.681903458E0,2.782206163E-2,-1.467518653E-3,6.723245502E-2,7.277653284E-2
7.691889458E0,1.739945455E-2,1.826820005E-2,5.076611102E-2,5.668920690E-2
7.701875458E0,4.150604918E-3,3.669570474E-2,-3.021607161E-2,4.771596432E-2
7.711862458E0,1.865284634E-2,5.176388812E-2,-4.768989086E-3,5.522836270E-2
7.721848458E0,-4.583068185E-2,-7.988584796E-3,4.492825091E-2,6.467469842E-2
7.731835458E0,-1.042138739E-2,-2.104593812E-2,3.265377581E-2,4.022195795E-2
7.741821458E0,-1.762849867E-2,-2.095995664E-2,-1.898883283E-2,3.332655877E-2
7.751808458E0,-2.345158313E-3,9.078693087E-3,-1.519124168E-1,1.522015270E-1
7.761794458E0,-4.832301184E-3,4.448759926E-2,-1.493688780E-1,1.559280582E-1
7.771780458E0,4.118417823E-3,3.161579453E-2,-9.143992782E-2,9.683893963E-2
7.781767458E0,2.284667269E-2,-3.356459842E-2,-1.342514867E-1,1.402569584E-1
7.791753458E0,-2.381851876E-3,-3.068815661E-2,-1.346999681E-1,1.381720579E-1
7.801740458E0,-2.977895341E-2,-1.616081784E-2,-8.934487045E-2,9.555346134E-2
7.811726458E0,-3.732936020E-2,3.403453640E-2,-5.716179550E-2,7.628434745E-2
7.821713458E0,-5.407539753E-2,4.357770855E-2,-3.051778793E-2,7.585842525E-2
7.831699458E0,-3.705214964E-2,7.654651680E-2,1.962676406E-2,8.727795194E-2
7.841685458E0,-3.820422243E-2,2.306592272E-2,6.753534079E-3,4.513545862E-2
7.851672458E0,-1.960256207E-2,1.311999619E-2,-1.300479233E-2,2.693546664E-2
7.861658458E0,-2.660964147E-2,3.811034264E-2,4.447567642E-2,6.433161764E-2
7.871645458E0,1.807276143E-3,5.112023758E-2,6.228863418E-2,8.060036529E-2
7.881631458E0,2.256890482E-3,2.416571546E-2,9.297423720E-2,9.608997940E-2
7.891618458E0,-1.473773346E-2,3.439709575E-2,6.034326553E-2,7.100472293E-2
7.901604458E0,-6.222595020E-2,-2.437572186E-2,2.801050186E-2,7.246263112E-2
7.911590458E0,-1.533843894E-2,-4.105276206E-2,6.977482438E-2,8.239613522E-2
7.921577458E0,-1.347548862E-2,-2.542980582E-2,6.827852190E-2,7.409602128E-2
7.931563458E0,6.709579462E-3,-3.438595406E-2,8.399642229E-2,9.100995138E-2
7.941550458E0,4.852048784E-2,6.236649351E-4,-2.123474836E-2,5.296736011E-2
7.951536458E0,1.783087628E-2,-1.252913048E-2,-9.817475080E-2,1.005644120E-1
7.961523458E0,2.109192327E-2,-1.768256942E-2,-7.766681135E-2,8.239949073E-2
7.971509458E0,7.281953353E-3,-6.041736072E-3,-4.787875593E-2,4.880476092E-2
7.981495458E0,5.466966650E-2,-3.491860800E-2,8.254514337E-3,6.539280256E-2
7.991482458E0,7.287307209E-3,-9.093745099E-3,-9.259065986E-3,1.488392923E-2
8.001468458E0,-1.547651089E-2,1.696941925E-2,-7.736860335E-2,8.070554109E-2
8.011455458E0,1.199344786E-2,4.364737721E-2,-7.347552717E-2,8.629941727E-2
8.021441458E0,-1.513622578E-2,2.572378830E-2,1.668210626E-3,2.989316881E-2
8.031427458E0,1.646891586E-2,9.419581192E-3,6.663311541E-2,6.928149658E-2
8.041414458E0,-1.949366224E-2,2.149692746E-2,-3.571479321E-3,2.923826641E-2
8.051400458E0,2.702244347E-2,1.578204618E-2,-7.242887557E-2,7.890011057E-2
8.061387458E0,1.355005890E-2,5.031026117E-2,-2.572657943E-2,5.810837602E-2
8.071373458E0,6.157177468E-3,4.182614312E-2,-3.575572371E-2,5.536974680E-2
8.081360458E0,-4.911980918E-4,2.628992668E-2,1.049809098E-2,2.831274333E-2
8.091346458E0,-3.017684273E-2,-5.981212822E-3,3.313032389E-3,3.094176671E-2
8.101332458E0,-3.353428198E-2,5.992139806E-3,1.289369524E-2,3.642390951E-2
8.111319458E0,-1.777132148E-2,-5.215519932E-3,2.891097307E-2,3.433461634E-2
8.121305458E0,-2.699089592E-2,1.313065365E-4,-1.689377546E-2,3.184219454E-2
8.131293208E0,-1.315887332E-2,5.160783598E-2,-2.587509871E-2,5.921186887E-2
8.141279208E0,2.475562643E-3,2.281063694E-2,-3.111361921E-2,3.865890412E-2
8.151266208E0,-2.549882124E-2,-4.445978387E-2,-7.587054670E-2,9.155982811E-2
8.161252208E0,-1.447430726E-2,-3.054924413E-2,-6.015264630E-2,6.900074452E-2
8.171238208E0,-1.335094065E-2,-1.637417726E-2,-5.865692854E-2,6.234578224E-2
8.181225208E0,-3.347998738E-2,2.149932117E-2,7.056419849E-3,4.040944725E-2
8.191211208E0,-1.317851631E-2,3.028549816E-2,1.454027116E-2,3.608745178E-2
8.201198208E0,-2.602789833E-2,2.210855079E-2,-1.419937849E-2,3.698461652E-2
8.211184208E0,3.259507753E-2,-3.443951547E-2,-4.862778425E-2,6.792039978E-2
8.221171208E0,3.203964001E-2,6.205846402E-3,-5.731031477E-2,6.595091539E-2
8.231157208E0,-1.959794825E-3,-1.130545442E-3,1.663591325E-2,1.678906008E-2
8.241143208E0,5.109792680E-2,-9.218226839E-4,8.253929615E-3,5.176847723E-2
8.251130208E0,3.591860522E-2,4.013244229E-2,-3.156327009E-2,6.242594928E-2
8.261116208E0,-1.454496036E-2,1.437592786E-2,-4.019376040E-3,2.084175034E-2
8.271103208E0,3.100027002E-3,-2.280137275E-2,5.316229999E-2,5.792877443E-2
8.281089208E0,-1.304207062E-2,-5.318697250E-2,7.771241963E-2,9.506928954E-2
8.291076208E0,3.680420257E-3,-4.085400240E-2,5.735416889E-2,7.051308882E-2
8.301062208E0,2.940951673E-2,-6.822129227E-3,-7.759839892E-3,3.117172175E-2
8.311048208E0,1.871061272E-2,2.245400246E-2,-3.829633892E-2,4.817550030E-2
8.321035208E0,7.158257333E-3,3.570208008E-2,-4.114159405E-2,5.494096769E-2
8.331021208E0,1.323643572E-2,1.028723490E-2,3.699708760E-2,4.061791382E-2
8.341008208E0,3.575332773E-2,-1.541707485E-2,-2.138151348E-2,4.442021791E-2
8.350994208E0,1.147512874E-2,-1.437748102E-3,-4.727766216E-2,4.867158348E-2
8.360981208E0,-2.638706812E-2,-2.443190538E-3,-8.185751081E-2,8.604009890E-2
8.370967208E0,6.028714597E-3,3.672309986E-2,-1.599505842E-2,4.050646068E-2
8.380953208E0,-1.279408472E-2,7.372528093E-2,-1.105591536E-2,7.563953277E-2
8.390940208E0,7.844457782E-3,3.847995976E-2,-4.248996198E-2,5.785879095E-2
8.400926208E0,-1.192274680E-2,2.081465333E-2,-1.764104962E-2,2.977596877E-2
8.410913208E0,-2.391741893E-2,5.597667452E-3,-4.263965070E-2,4.920890794E-2
8.420899208E0,3.464587650E-2,1.362492610E-2,-4.832782209E-2,6.100453883E-2
8.430886208E0,1.589939249E-2,4.206458161E-2,-8.515124738E-2,9.629618185E-2
8.440872208E0,2.822709095E-3,3.290741706E-2,-1.165291607E-2,3.502365254E-2
8.450858208E0,-3.289690349E-2,-2.452375692E-2,2.711646259E-2,4.918255236E-2
8.460845208E0,-5.251202566E-2,-4.019019725E-2,-2.108330548E-2,6.940655994E-2
8.470831208E0,-2.949121558E-2,-4.831124889E-4,-3.590307355E-2,4.646499633E-2
8.480818208E0,-9.354937482E-3,-4.343179311E-3,2.038047016E-2,2.284166425E-2
8.490804208E0,-2.839968888E-2,9.243959156E-3,6.109638691E-2,6.800559979E-2
8.500791208E0,-7.753300604E-3,3.193518042E-2,-5.102046490E-2,6.068819701E-2
8.510777208E0,-2.705540715E-2,-4.113073102E-3,-1.406834239E-1,1.433204039E-1
8.520763208E0,-6.647795406E-3,-4.284501588E-2,-6.703540385E-2,7.983504205E-2
8.530750208E0,-4.853412830E-3,-2.004819756E-2,4.852370381E-2,5.272604360E-2
8.540736208E0,-4.433804758E-2,-1.099611844E-2,6.962922871E-2,8.327668686E-2
8.550723208E0,-3.506055830E-2,3.785482388E-2,-2.407649517E-2,5.693775601E-2
8.560709208E0,-3.184921264E-3,4.812357611E-2,-4.316999316E-3,4.842167680E-2
8.570696208E0,-1.819761776E-2,8.943037684E-3,2.547164083E-2,3.255665372E-2
8.580682208E0,1.241927591E-2,1.276013204E-2,-2.422501445E-2,3.006510783E-2
8.590668208E0,1.865601663E-2,-8.493807069E-3,3.205852926E-2,3.805182010E-2
8.600655208E0,3.510997640E-2,1.947623937E-2,7.508994341E-3,4.084628917E-2
8.610641208E0,4.505614961E-2,-4.069799138E-3,-3.769699931E-2,5.888704136E-2
8.620628208E0,-4.148081022E-3,4.688891368E-3,-8.844089091E-2,8.866218734E-2
8.630614208E0,-1.008551282E-2,4.900318463E-3,-7.661489725E-2,7.743108659E-2
8.640600208E0,-6.181082530E-3,-2.213510537E-2,6.109931052E-2,6.527859080E-2
8.650587208E0,-1.028082124E-4,-2.196492855E-2,6.139985740E-2,6.521051407E-2
8.660573208E0,-1.865164492E-2,-2.573898649E-3,-4.383248270E-2,4.770529689E-2
8.670560208E0,1.453815840E-2,1.482261859E-2,-1.360413194E-1,1.376165275E-1
8.680546208E0,2.422517433E-2,3.293783172E-2,-9.637556255E-2,1.046900611E-1
8.690533208E0,1.341748242E-2,1.580473155E-2,-1.539396465E-2,2.582232602E-2
8.700519208E0,5.724451533E-3,-4.514662614E-3,1.424557149E-2,1.600274449E-2
8.710505208E0,8.112561756E-3,-2.781033979E-2,-5.161805034E-2,5.919165294E-2
8.720492208E0,2.935885837E-2,-1.863383375E-2,-2.220187783E-3,3.484381665E-2
8.730478208E0,-2.383185543E-2,2.310498486E-2,-3.096042216E-2,4.539102774E-2
8.740465208E0,7.335695203E-3,4.148309429E-2,-2.706851542E-2,5.007358648E-2
8.750451208E0,-1.716211470E-2,2.441514946E-2,9.305843711E-3,3.126078104E-2
8.760438208E0,3.627248967E-2,-9.200909031E-3,5.526086569E-2,6.673914526E-2
8.770424208E0,-4.465528644E-2,-8.869600310E-3,3.026284933E-2,5.466813026E-2
8.780410208E0,1.585633779E-2,-2.738895197E-3,-8.724338114E-2,8.871489474E-2
8.790397208E0,1.087178516E-2,1.205331330E-2,-8.844147563E-2,8.991870042E-2
8.800383208E0,1.178160050E-2,-1.996443619E-2,3.295549214E-2,4.029204990E-2
8.810370208E0,2.098476619E-3,3.188162358E-3,4.238588154E-2,4.255738405E-2
8.820356208E0,-4.148985056E-2,-3.340666878E-2,-5.371310771E-2,7.564728123E-2
8.830343208E0,-4.105904324E-2,2.400758939E-2,-7.901108623E-2,9.222234614E-2
8.840329208E0,-2.542819556E-2,-6.328245071E-3,2.592070699E-2,3.685814517E-2
8.850315208E0,-2.711415796E-2,-8.606676604E-3,7.457012594E-2,7.981200490E-2
8.860302208E0,-8.417258793E-3,1.484030642E-2,-5.131808817E-2,5.407985867E-2
8.870288208E0,1.446754642E-2,6.250853517E-2,-1.168817478E-1,1.333340536E-1
8.880275208E0,-1.444384921E-2,-1.665232657E-2,-6.104843974E-2,6.490636914E-2
8.890261208E0,-7.959597681E-3,4.060644591E-3,6.169631124E-2,6.234002607E-2
8.900248208E0,-1.877858432E-2,-1.460332973E-3,6.409191549E-2,6.680225619E-2
8.910234208E0,-1.703759184E-2,2.107139178E-2,3.609954000E-2,4.513823075E-2
8.920220208E0,-2.783791307E-2,3.357256525E-2,3.280580342E-2,5.457368670E-2
8.930207208E0,-1.271872644E-2,5.460163324E-2,7.247272968E-2,9.162642033E-2
8.940193208E0,4.498637589E-3,9.654758032E-5,5.585728168E-2,5.603822783E-2
8.950180208E0,3.313419310E-2,-6.311703846E-4,3.430210590E-2,4.769599142E-2
8.960166208E0,9.455349706E-3,-1.624797790E-2,-2.572307110E-2,3.186027010E-2
8.970153208E0,1.800539968E-2,-3.723707926E-2,-4.503291607E-2,6.114538428E-2
8.980139208E0,1.574045329E-2,8.913943218E-4,-6.703774273E-2,6.886664944E-2
8.990125208E0,-7.913130589E-3,2.609928918E-2,-7.122902691E-2,7.627165139E-2
9.000112208E0,-2.940963093E-2,-1.851165435E-2,-2.183233380E-2,4.103971903E-2
9.010098208E0,-1.502875121E-2,-6.883369675E-2,-6.583964825E-2,9.643028804E-2
9.020085208E0,-2.279947698E-2,-3.592706541E-2,-6.359490216E-2,7.651719911E-2
9.030071208E0,2.295239994E-2,-3.034307039E-2,-7.557116926E-2,8.460801502E-2
